arm,seed,epoch,train_nll,val_nll,lr,secs,improved
m2_frontal,20250722,11,0.4792644052359711,0.6257907703632799,0.0008386407858128706,10.92,False
m2_frontal,20250722,12,0.42911069683338465,0.6491313782548165,0.000807106356344834,11.13,False
m2_frontal,20250722,13,0.4163690918116562,0.6803976047817706,0.0007734740790612135,11.05,False
m2_frontal,20250722,14,0.38760811540272216,0.7396917760562927,0.0007379736965185368,11.07,False
m2_frontal,20250722,15,0.36053915519913193,0.8637605711849236,0.0007008477123264848,10.88,False
m2_frontal,20250722,16,0.3700050650014551,0.7478946861335062,0.0006623497346023419,10.74,False
m2_frontal,20250723,0,0.6124223923720074,0.6442168600652369,0.0005061728395061728,6.04,True
m2_frontal,20250723,1,0.617190451952326,0.6467841617316632,0.001,6.02,False
m2_frontal,20250723,2,0.6152039666663013,0.6379436586370889,0.000998292246503335,6.05,True
m2_frontal,20250723,3,0.6129069555285546,0.627544741452684,0.0009931806517013613,11.13,True
m2_frontal,20250723,4,0.6017057298229944,0.595097417684611,0.0009847001329696653,11.01,True
m2_frontal,20250723,5,0.5807206202586738,0.6358696626529293,0.0009729086208503173,10.81,False
m2_frontal,20250723,6,0.5777654696267456,0.5899647398964685,0.0009578866633275287,11.38,True
m2_frontal,20250723,7,0.5534150703772672,0.5681264352138494,0.0009397368756032445,11.11,True
m2_frontal,20250723,8,0.5291923562947073,0.5883092204413329,0.0009185832391312643,11.15,False
m2_frontal,20250723,9,0.5216058163381767,0.5792620306180402,0.0008945702546981969,11.15,False
m2_frontal,20250723,10,0.5113387247634008,0.6017776217677673,0.0008678619553365659,11.22,False
m2_frontal,20250723,11,0.4693540334586204,0.6697407172341459,0.0008386407858128706,10.84,False
m2_frontal,20250723,12,0.45066030544946806,0.7105710826480286,0.000807106356344834,10.56,False
m2_frontal,20250723,13,0.42432209402438104,0.7070156177466712,0.0007734740790612135,11.02,False
m2_frontal,20250723,14,0.40068614885395526,0.9988970934132656,0.0007379736965185368,10.71,False
m2_frontal,20250723,15,0.3888704074494794,0.7317349378615204,0.0007008477123264848,11.29,False
m2_frontal,20250724,0,0.6116974177559832,0.6366527463731697,0.0005061728395061728,6.08,True
m2_frontal,20250724,1,0.6134082169816959,0.6363533157819521,0.001,6.14,True
m2_frontal,20250724,2,0.6145123958864448,0.6623222171366253,0.000998292246503335,6.09,False
m2_frontal,20250724,3,0.599335298864834,0.6046476467427865,0.0009931806517013613,10.44,True
m2_frontal,20250724,4,0.5799673958551773,0.6189867029895526,0.0009847001329696653,10.94,False
m2_frontal,20250724,5,0.5683615247808373,0.5840065302980224,0.0009729086208503173,10.61,True
m2_frontal,20250724,6,0.5517659913921504,0.6073928720302159,0.0009578866633275287,10.94,False
m2_frontal,20250724,7,0.5370591097156698,0.5811230882859586,0.0009397368756032445,10.53,True
m2_frontal,20250724,8,0.5063989263939046,0.6137664454087118,0.0009185832391312643,11.19,False
m2_frontal,20250724,9,0.4716426237218151,0.8308931401062084,0.0008945702546981969,10.63,False
m2_frontal,20250724,10,0.46359339425622864,0.6018627145889544,0.0008678619553365659,11.3,False
m2_frontal,20250724,11,0.43381630569327356,0.745788951455977,0.0008386407858128706,10.68,False
m2_frontal,20250724,12,0.41217234679685194,0.7035089590584748,0.000807106356344834,10.89,False
m2_frontal,20250724,13,0.38021204234230627,0.8415909714389578,0.0007734740790612135,10.5,False
m2_frontal,20250724,14,0.36362099181860685,0.7732357054884264,0.0007379736965185368,11.11,False
m2_frontal,20250724,15,0.36961558246091236,0.7433058085465151,0.0007008477123264848,10.75,False
m4_frontal,20250720,0,0.6120418691229156,0.6451328898627463,0.0005061728395061728,6.02,True
m4_frontal,20250720,1,0.6167913663313485,0.6464827152410532,0.001,5.95,False
m4_frontal,20250720,2,0.6168812639757576,0.6277642940753493,0.000998292246503335,5.93,True
m4_frontal,20250720,3,0.6085178803179655,0.6130872377922747,0.0009931806517013613,10.38,True
m4_frontal,20250720,4,0.5969501755462712,0.6048064772459913,0.0009847001329696653,10.58,True
m4_frontal,20250720,5,0.5707134197094123,0.5870834720016118,0.0009729086208503173,11.16,True
m4_frontal,20250720,6,0.5614815441078446,0.583865491072682,0.0009578866633275287,10.91,True
m4_frontal,20250720,7,0.5480013211998778,0.6104410576711232,0.0009397368756032445,11.16,False
m4_frontal,20250720,8,0.5212543264677281,0.5969155185344793,0.0009185832391312643,10.96,False
m4_frontal,20250720,9,0.49417204732773107,0.6074274461771844,0.0008945702546981969,10.72,False
m4_frontal,20250720,10,0.47674641507928583,0.6215904871671303,0.0008678619553365659,10.78,False
m4_frontal,20250720,11,0.43177661583427307,0.7365213647433042,0.0008386407858128706,10.98,False
m4_frontal,20250720,12,0.41972429518683035,0.6428090435910433,0.000807106356344834,11.03,False
m4_frontal,20250720,13,0.3887439151510781,0.7915467287402175,0.0007734740790612135,11.17,False
m4_frontal,20250720,14,0.36337956574806024,0.7726221304158537,0.0007379736965185368,10.79,False
m4_frontal,20250721,0,0.6129355158414634,0.6361107731023875,0.0005061728395061728,5.97,True
m4_frontal,20250721,1,0.6156943896237541,0.6377190225734874,0.001,5.86,False
m4_frontal,20250721,2,0.6160330236327168,0.638232672983091,0.000998292246503335,5.92,False
m4_frontal,20250721,3,0.6103701922269797,0.6203041962176942,0.0009931806517013613,10.93,True
m4_frontal,20250721,4,0.596976572468923,0.6249219868086363,0.0009847001329696653,10.75,False
m4_frontal,20250721,5,0.5783961058216568,0.5968159683572761,0.0009729086208503173,11.3,True
m4_frontal,20250721,6,0.5685684384299505,0.5804195994927529,0.0009578866633275287,10.86,True
m4_frontal,20250721,7,0.5557339998544554,0.6134313412956653,0.0009397368756032445,10.41,False
m4_frontal,20250721,8,0.5251656426318658,0.6672871588847352,0.0009185832391312643,10.91,False
m4_frontal,20250721,9,0.5170483370960313,0.6389056558519632,0.0008945702546981969,11.19,False
m4_frontal,20250721,10,0.49257395612566096,0.6443878101619424,0.0008678619553365659,10.66,False
m4_frontal,20250721,11,0.4636647678427283,0.669410970065788,0.0008386407858128706,10.73,False
m4_frontal,20250721,12,0.4388709625131206,0.7169859752722745,0.000807106356344834,10.84,False
m4_frontal,20250721,13,0.42415639614519135,0.8394548210919535,0.0007734740790612135,10.91,False
m4_frontal,20250721,14,0.3969579171158673,0.7091422921954603,0.0007379736965185368,10.85,False
m4_frontal,20250722,0,0.6138409600353831,0.6402643695987468,0.0005061728395061728,5.97,True
m4_frontal,20250722,1,0.6181131860604596,0.6416974343804199,0.001,5.95,False
m4_frontal,20250722,2,0.6153655629778056,0.630459105465416,0.000998292246503335,6.03,True
m4_frontal,20250722,3,0.6055331750550875,0.6679058933670565,0.0009931806517013613,10.76,False
m4_frontal,20250722,4,0.5950320065944188,0.5776350680483512,0.0009847001329696653,11.06,True
m4_frontal,20250722,5,0.5815689900988027,0.6229282408118747,0.0009729086208503173,10.71,False
m4_frontal,20250722,6,0.5657106663558874,0.5990372165332046,0.0009578866633275287,10.9,False
m4_frontal,20250722,7,0.5514395092570745,0.6006092922048274,0.0009397368756032445,10.67,False
m4_frontal,20250722,8,0.5284849511857372,0.5936247209396481,0.0009185832391312643,10.69,False
m4_frontal,20250722,9,0.5032329961726725,0.6044659076477464,0.0008945702546981969,10.69,False
m4_frontal,20250722,10,0.47229190056584197,0.6159488847391228,0.0008678619553365659,10.94,False
m4_frontal,20250722,11,0.45423861226245715,0.6627545965046362,0.0008386407858128706,10.33,False
m4_frontal,20250722,12,0.41353634650020316,0.7785995869022472,0.000807106356344834,10.93,False
m4_frontal,20250723,0,0.6125141101724961,0.6442269236739468,0.0005061728395061728,6.02,True
m4_frontal,20250723,1,0.6170620159375778,0.6397760653436115,0.001,5.88,True
m4_frontal,20250723,2,0.6169168480409557,0.6353819376495746,0.000998292246503335,6.03,True
m4_frontal,20250723,3,0.6071799143272287,0.6007197594349313,0.0009931806517013613,11.05,True
m4_frontal,20250723,4,0.5784437327469835,0.5826802331322959,0.0009847001329696653,11.46,True
m4_frontal,20250723,5,0.571421076731047,0.5849501358171524,0.0009729086208503173,10.99,False
m4_frontal,20250723,6,0.5605298331001595,0.5869026600507106,0.0009578866633275287,11.1,False
m4_frontal,20250723,7,0.5418282018703389,0.5768245314169693,0.0009397368756032445,10.84,True
m4_frontal,20250723,8,0.5244659262914038,0.605758044277691,0.0009185832391312643,10.6,False
m4_frontal,20250723,9,0.4998070329842922,0.5757144799365843,0.0008945702546981969,11.07,True
m4_frontal,20250723,10,0.482550746954447,0.6270029066859766,0.0008678619553365659,10.99,False
m4_frontal,20250723,11,0.4495209762740061,0.6467460508105952,0.0008386407858128706,10.92,False
m4_frontal,20250723,12,0.41896931563818324,0.8445295575699369,0.000807106356344834,11.07,False
m4_frontal,20250723,13,0.3888540106851481,0.7722406549000806,0.0007734740790612135,11.26,False
m4_frontal,20250723,14,0.3713526690188484,0.8352187415861168,0.0007379736965185368,10.58,False
m4_frontal,20250723,15,0.3661494630045797,0.7710397225747387,0.0007008477123264848,11.14,False
m4_frontal,20250723,16,0.3546170666669683,0.7685380269983773,0.0006623497346023419,10.97,False
m4_frontal,20250723,17,0.32960435927444753,0.8519260811737474,0.0006227427435703996,11.01,False
m4_frontal,20250724,0,0.611687629030954,0.6388731756767897,0.0005061728395061728,6.02,True
m4_frontal,20250724,1,0.6126626294925117,0.6385568115827555,0.001,5.96,True
m4_frontal,20250724,2,0.610808330515959,0.6587509500136581,0.000998292246503335,6.02,False
m4_frontal,20250724,3,0.6008987027240611,0.6066269732769879,0.0009931806517013613,10.92,True
m4_frontal,20250724,4,0.5730471852763149,0.6122860259575476,0.0009847001329696653,10.74,False
m4_frontal,20250724,5,0.5659311616752908,0.5898475244027369,0.0009729086208503173,11.21,True
m4_frontal,20250724,6,0.546264670281772,0.6026042957020386,0.0009578866633275287,10.97,False
m4_frontal,20250724,7,0.5312186373230473,0.5930395892156736,0.0009397368756032445,10.72,False
m4_frontal,20250724,8,0.5010071551490679,0.6294034576768879,0.0009185832391312643,10.98,False
m4_frontal,20250724,9,0.46922326578121437,0.7085963807581054,0.0008945702546981969,11.29,False
m4_frontal,20250724,10,0.44469818688536944,0.6194624364799446,0.0008678619553365659,11.14,False
m4_frontal,20250724,11,0.41519215808541227,0.6809124918303706,0.0008386407858128706,10.98,False
m4_frontal,20250724,12,0.40180653044175435,0.8907958324437696,0.000807106356344834,10.99,False
m4_frontal,20250724,13,0.3867660869783707,0.7344519208001778,0.0007734740790612135,11.12,False
r1_densenet_frontal,20250720,0,0.6116563819879349,0.6461160165286003,0.0005061728395061728,20.09,True
r1_densenet_frontal,20250720,1,0.6147186411977184,0.6364329075545961,0.001,5.96,True
r1_densenet_frontal,20250720,2,0.6091624920028651,0.6220700106991871,0.000998292246503335,8.21,True
r1_densenet_frontal,20250720,3,0.6227286915199676,0.6325311023400003,0.0009931806517013613,26.02,False
r1_densenet_frontal,20250720,4,0.6119377031783939,0.6392955048335685,0.0009847001329696653,8.71,False
r1_densenet_frontal,20250720,5,0.6124894712177962,0.6377288234090827,0.0009729086208503173,8.71,False
r1_densenet_frontal,20250720,6,0.6109996442639791,0.6373093651757102,0.0009578866633275287,8.7,False
r1_densenet_frontal,20250720,7,0.6103991748932346,0.6365180743899452,0.0009397368756032445,8.73,False
r1_densenet_frontal,20250720,8,0.6106107106703353,0.6370175530803323,0.0009185832391312643,8.7,False
r1_densenet_frontal,20250720,9,0.6106544867757673,0.6368780916884615,0.0008945702546981969,8.79,False
r1_densenet_frontal,20250720,10,0.610580079788025,0.6367730236527325,0.0008678619553365659,8.74,False
r1_densenet_frontal,20250721,0,0.6126593102242556,0.6359140960620687,0.0005061728395061728,6.05,True
r1_densenet_frontal,20250721,1,0.6148005116834729,0.6354299954386816,0.001,6.06,True
r1_densenet_frontal,20250721,2,0.6078939962866875,0.6207681918551395,0.000998292246503335,6.25,True
r1_densenet_frontal,20250721,3,0.6227371670051994,0.6464773063081785,0.0009931806517013613,8.79,False
r1_densenet_frontal,20250721,4,0.6186432998062288,0.6346021242251854,0.0009847001329696653,8.73,False
r1_densenet_frontal,20250721,5,0.6110809414932972,0.6365889589712628,0.0009729086208503173,8.81,False
r1_densenet_frontal,20250721,6,0.610378994661219,0.637943971476087,0.0009578866633275287,8.77,False
r1_densenet_frontal,20250721,7,0.6106409499704284,0.6373840531916892,0.0009397368756032445,8.75,False
r1_densenet_frontal,20250721,8,0.6108054621116296,0.6369837834431606,0.0009185832391312643,8.72,False
r1_densenet_frontal,20250721,9,0.6106329939498252,0.6364859066535926,0.0008945702546981969,8.73,False
r1_densenet_frontal,20250721,10,0.6106478823781383,0.6366198964458882,0.0008678619553365659,11.63,False
r1_densenet_frontal,20250722,0,0.6121415739458043,0.6366775729923326,0.0005061728395061728,6.04,True
r1_densenet_frontal,20250722,1,0.6128736834500227,0.6501361905937015,0.001,6.03,False
r1_densenet_frontal,20250722,2,0.6075837064545959,0.6280262237021158,0.000998292246503335,6.03,True
r1_densenet_frontal,20250722,3,0.6371141205262104,0.6439316330607735,0.0009931806517013613,8.8,False
r1_densenet_frontal,20250722,4,0.6139045127036032,0.6355532465786586,0.0009847001329696653,8.76,False
r1_densenet_frontal,20250722,5,0.6101711673817768,0.6364040416451445,0.0009729086208503173,8.73,False
r1_densenet_frontal,20250722,6,0.6106603753640556,0.6422754532819659,0.0009578866633275287,8.7,False
r1_densenet_frontal,20250722,7,0.6100873777371811,0.6438901571286993,0.0009397368756032445,8.7,False
r1_densenet_frontal,20250722,8,0.6118219136822703,0.6363958035361642,0.0009185832391312643,8.74,False
r1_densenet_frontal,20250722,9,0.6105800140937415,0.6278999913044243,0.0008945702546981969,8.79,True
r1_densenet_frontal,20250722,10,0.6109116421579945,0.6368016463138032,0.0008678619553365659,8.78,False
r1_densenet_frontal,20250722,11,0.6110590833813044,0.6368035771082706,0.0008386407858128706,8.72,False
r1_densenet_frontal,20250722,12,0.6107712632546853,0.6368184488568635,0.000807106356344834,8.86,False
r1_densenet_frontal,20250722,13,0.610928873528637,0.6363590181653246,0.0007734740790612135,8.79,False
r1_densenet_frontal,20250722,14,0.6110788298649684,0.6368084029196921,0.0007379736965185368,8.76,False
r1_densenet_frontal,20250722,15,0.6109225016444829,0.6366709275280225,0.0007008477123264848,8.71,False
r1_densenet_frontal,20250722,16,0.6109392338492922,0.6367368368643163,0.0006623497346023419,8.71,False
r1_densenet_frontal,20250722,17,0.6114425339934996,0.63684220534885,0.0006227427435703996,8.73,False
r1_densenet_frontal,20250723,0,0.6110980469191406,0.6512345070116237,0.0005061728395061728,6.05,True
r1_densenet_frontal,20250723,1,0.6136505356052712,0.6471328383244083,0.001,6.05,True
r1_densenet_frontal,20250723,2,0.607793585019584,0.5992455515234824,0.000998292246503335,6.1,True
r1_densenet_frontal,20250723,3,0.6250697808922628,0.6333512161534348,0.0009931806517013613,8.83,False
r1_densenet_frontal,20250723,4,0.6117522288402167,0.6311099750666439,0.0009847001329696653,8.75,False
r1_densenet_frontal,20250723,5,0.6118036988349891,0.6380406139825539,0.0009729086208503173,8.85,False
r1_densenet_frontal,20250723,6,0.6116866921492774,0.6367179279961103,0.0009578866633275287,8.88,False
r1_densenet_frontal,20250723,7,0.6111297176533809,0.6371724332843063,0.0009397368756032445,8.74,False
r1_densenet_frontal,20250723,8,0.6104141336291936,0.6368868416123433,0.0009185832391312643,8.74,False
r1_densenet_frontal,20250723,9,0.6107991073891843,0.6370812817876476,0.0008945702546981969,8.82,False
r1_densenet_frontal,20250723,10,0.6105283403728768,0.6369304739630378,0.0008678619553365659,8.78,False
r1_densenet_frontal,20250724,0,0.6114628518882551,0.6359903622628286,0.0005061728395061728,6.01,True
r1_densenet_frontal,20250724,1,0.6053795471279982,0.6175440855576124,0.001,6.05,True
r1_densenet_frontal,20250724,2,0.6032051826962745,0.6695870755452759,0.000998292246503335,6.1,False
r1_densenet_frontal,20250724,3,0.630942508762835,0.6335757208926626,0.0009931806517013613,8.83,False
r1_densenet_frontal,20250724,4,0.6111310403967052,0.6409245960435168,0.0009847001329696653,8.76,False
r1_densenet_frontal,20250724,5,0.6106434046484,0.6362465376714909,0.0009729086208503173,8.74,False
r1_densenet_frontal,20250724,6,0.6103338078817716,0.6366931409660777,0.0009578866633275287,8.8,False
r1_densenet_frontal,20250724,7,0.610641901153529,0.6368363008375237,0.0009397368756032445,8.78,False
r1_densenet_frontal,20250724,8,0.6108123509691965,0.6363765430290421,0.0009185832391312643,8.84,False
r1_densenet_frontal,20250724,9,0.6105661287027246,0.6363260876797913,0.0008945702546981969,8.75,False
